,observed data from cwc,,,,simulations from SWAT hydrological model,,,,,,,
date,storage,reservoir level,observed inflow,observed outflow,simulated inflow,simulated outflow,precipitation,simulated evapotranspiration,simulated storage,precipitation,Evapotranspiration,Soil Moisture
 (mm/dd/yyyy),TMC,ft,cumecs,cumecs,cumecs,cumecs,cubic meter,cubic meter,TMC,mm/day,mm/day,mm/day
10/2/2013,48.13,123.85,86.0928,123.78672,484.6,484.3,63220,83140,23.50544217,1.16427137,1.81,124
10/3/2013,48.03,123.78,85.3848,109.62672,362.3,363,115900,51060,23.50544217,2.192160691,1.17,124
10/4/2013,47.93,123.7,80.91024,109.62672,681.1,679.3,0,161700,23.50544217,0.006831046,0.212,123
10/5/2013,47.79,123.6,71.96112,109.62672,780.2,778.6,0,138100,23.50544217,0,0.169,123
10/6/2013,47.61,123.47,58.14096,108.21072,798.8,1019,89570,30090,22.8344635,1.689965626,0.709,124
10/7/2013,47.37,123.29,34.692,108.21072,951.6,954.1,82130,43680,22.82740057,1.5522138,1.1,124
10/8/2013,47.2,123.17,61.56768,108.21072,862.5,899.3,128300,59120,22.7179251,2.491477313,1.49,124
10/9/2013,47.13,123.12,92.91792,108.21072,561.2,569.2,265700,91890,22.70026777,5.207238739,1.4,126
10/10/2013,47.12,123.11,110.84448,108.21072,394.4,592.8,291000,82630,22.09991844,5.707297732,1.64,127
10/11/2013,47.12,123.11,115.31904,108.21072,464.2,571,44860,54580,21.7750235,0.946527105,0.771,125
10/12/2013,47,123.02,75.01968,108.21072,369.4,382,9837,71220,21.7326459,0.163223762,0.43,124
10/13/2013,46.81,122.88,52.56192,107.16288,424.6,226,127700,89600,22.34005817,2.571222479,1.86,124
10/14/2013,46.58,122.71,39.16656,106.7664,422.6,883,60400,92920,20.93453443,1.237164254,1.65,123
10/15/2013,46.37,122.55,43.55616,106.7664,292.2,1731,9495,71790,16.54138989,0.157109861,0.103,123
10/16/2013,46.26,122.47,77.68176,105.83184,293.5,1832,115200,30160,11.85160215,3.035521997,0.925,124
10/17/2013,46.14,122.38,72.98064,105.492,347.6,883,210500,15110,10.22359602,7.355524672,0.526,127
10/18/2013,46.05,122.31,81.75984,105.492,323.7,203,62270,32070,10.59440002,2.540478786,1.49,126
10/19/2013,46.06,122.32,116.82,105.492,365.9,172,167200,17280,11.19121788,6.532805351,0.637,128
10/20/2013,46.19,122.42,156.26976,105.492,1099,224,988900,47820,13.89278989,36.55696376,1.43,133
10/21/2013,46.89,122.94,341.36928,106.4832,695.7,341,0,88230,14.97341869,0.031101738,0.193,129
10/22/2013,47.28,123.23,244.26,107.87088,558,485,80750,61620,15.19590109,2.299472382,2.17,126
10/23/2013,47.31,123.25,124.26816,108.21072,547.1,331,227700,49790,15.86334829,6.4416967,1.75,127
10/24/2013,47.31,123.25,115.31904,108.21072,522.1,244,329100,44160,16.72149469,8.859301408,0.974,129
10/25/2013,47.31,123.25,115.31904,108.21072,437.4,174,58170,36700,17.5266691,1.547945132,1.21,127
10/26/2013,47.3,123.24,110.84448,108.21072,409.1,174,186100,65810,18.2470883,4.644231539,2.09,126
10/27/2013,,,,,385.9,174,41950,27260,18.8933467,0.953753507,0.486,125
10/28/2013,47.08,123.08,66.07056,108.21072,360.3,174,0,126300,19.45838136,0,0.213,124
10/29/2013,46.94,122.98,70.34688,107.87088,347,174,0,138600,19.98103843,0,0.228,123
10/30/2013,46.77,122.85,56.75328,106.79472,338.3,174,4552,66350,20.47897523,0.070211537,0.102,123
10/31/2013,,,,,330.6,174,0,122100,20.95219177,0,0.164,123
11/1/2013,46.37,122.55,52.30704,106.7664,413.5,173,0,114400,21.68320537,0,0.115,123
11/2/2013,46.15,122.39,41.29056,105.83184,532.3,173,44100,57020,22.77796004,0.943059151,0.834,123
11/3/2013,45.89,122.19,23.42064,105.492,529.1,458,30730,42420,22.9933795,0.602295662,0.0297,123
11/4/2013,45.63,122,27.81024,105.492,418.1,417.7,113600,58560,22.99691097,2.21728897,1.5,124
11/5/2013,45.41,121.83,37.21248,104.6424,448.8,449.4,98160,50410,22.99691097,1.896257396,1.34,124
11/6/2013,45.19,121.66,36.9576,104.3592,333.4,330.9,0,131200,23.00044244,0,0.189,123
11/7/2013,44.96,121.49,36.64608,104.04768,335.6,334.2,0,118200,23.00044244,0,0.146,123
11/8/2013,44.7,121.29,22.91088,103.19808,474.5,472,0,130600,23.0039739,0,0.14,123
11/9/2013,49.45,121.1,27.21552,103.19808,410.7,410.2,0,131900,23.00044244,0,0,123
11/10/2013,44.18,120.89,19.31424,102.91488,330.7,332,0,144200,22.9933795,0,0,123
11/11/2013,43.9,120.67,15.1512,102.06528,297,479.3,0,141300,22.4318763,0,0,123
11/12/2013,43.54,120.39,19.42752,131.48976,292.4,487,0,124900,21.83152697,0,0,123
11/13/2013,43.31,120.21,60.63312,130.72512,349.5,487,266200,52530,21.41834537,5.413622782,0.895,125
11/14/2013,43.04,120,48.05904,130.72512,297.1,422,0,130300,21.0334155,0,0.203,124
11/15/2013,42.83,119.83,65.53248,129.9888,293.5,279,0,103300,21.0757931,0,0.164,124
11/16/2013,42.57,119.62,48.82368,129.7056,290.1,357,0,101700,20.86743657,0,0.161,124
11/17/2013,42.3,119.41,48.59712,129.50736,287.7,435,89940,50930,20.4189403,1.91687068,1.48,123
11/18/2013,42.08,119.23,60.29328,128.856,283.7,357,0,113200,20.19292643,0.045061685,0.178,123
11/19/2013,41.93,119.11,84.90336,128.856,283,200,170000,54300,20.44719203,3.670151969,1.49,124
11/20/2013,41.79,119,89.00976,128.856,279.1,174,0,112500,20.76502403,0,0.184,123
11/21/2013,41.61,118.85,73.2072,128.23296,276,174,0,129700,21.07226163,0,0.21,123
11/22/2013,41.39,118.67,60.94464,128.0064,273.6,174,0,112900,21.3724363,0,0.154,123
11/23/2013,41.18,118.5,64.93776,127.97808,272.6,174,0,137100,21.6690795,0,0,123
11/24/2013,41.34,102.09,185.01456,127.63824,426.3,174,759000,55780,22.4636595,15.45239067,1.25,128
11/25/2013,41.98,119.15,331.57056,116.31024,346.7,174.1,10120,46690,22.98984804,0.210355408,0.651,126
11/26/2013,42.23,119.35,214.83552,127.44,316.6,316.3,25820,53470,22.98984804,0.493597597,0.0796,125
11/27/2013,42.24,119.36,136.87056,127.44,298.1,297.6,20660,58970,22.98984804,0.427275509,1.1,124
11/28/2013,42.18,119.31,112.23216,127.44,284.6,283.3,0,111300,22.98984804,0,0.166,123
11/29/2013,42.08,119.23,99.91296,127.44,275,273.4,0,137200,22.98984804,0,0.205,123
11/30/2013,42.02,119.18,112.23216,127.44,252,253.5,175600,43180,22.98984804,3.379967213,1.06,124
12/1/2013,0,119.1,99.51648,127.44,262.2,258.8,0,117100,22.9933795,0,0.176,124
12/2/2013,41.79,119,91.72848,127.44,258.7,229.4,113600,52770,23.08519764,2.229413557,1.47,124
12/3/2013,41.68,118.91,95.8632,126.81696,255.9,512.6,0,116200,22.29768057,0,0.174,123
12/4/2013,41.56,118.81,91.6152,126.5904,252.4,555,0,125000,21.3724363,0,0.194,123
12/5/2013,41.48,118.75,107.67264,126.5904,249.6,394,0,111500,20.9274715,0,0.119,123
12/6/2013,41.36,118.65,91.6152,126.5904,229.7,222,0,120900,20.94512883,0,0,123
12/7/2013,41.24,118.55,91.58688,126.56208,227.3,186,0,113500,21.06873017,0,0,123
12/8/2013,41.12,118.45,91.41696,126.39216,242,317,0,108700,20.83565337,0,0,123
12/9/2013,41.01,118.36,94.90032,125.85408,239.4,294,0,122200,20.66614297,0,0,123
12/10/2013,40.9,118.27,94.90032,125.85408,237.5,170,0,102200,20.86743657,0,0,123
12/11/2013,40.79,118.18,94.90032,125.85408,235,170,0,122700,21.06166723,0,0,123
12/12/2013,40.65,118.07,84.05376,123.02208,233.1,170,0,106600,21.24883497,0,0,123
12/13/2013,40.49,117.94,73.46208,119.99184,230.6,172,0,130800,21.4254083,0,0,123
12/14/2013,40.47,117.92,100.84752,103.62288,228.2,169,0,150000,21.59845017,0,0,123
12/15/2013,40.43,117.89,104.75568,119.34048,226.9,174,0,108400,21.75736617,0,0,123
12/16/2013,40.33,117.8,89.0664,119.34048,224.9,122,0,105600,22.06813524,0,0,123
12/17/2013,40.21,117.7,82.29792,116.50848,222.4,208,0,134600,22.10698137,0,0,123
12/18/2013,40.12,117.63,91.21872,113.64816,220.9,325,0,103800,21.7856179,0,0,123
12/19/2013,40,117.53,79.4376,113.64816,218.7,351,0,113000,21.37596777,0,0,123
12/20/2013,39.88,117.43,78.53136,113.1384,216.8,351,0,108300,20.96278617,0,0,123
12/21/2013,39.87,117.42,73.60368,72.86736,163.5,220,0,125500,20.78621283,0,0,123
12/22/2013,39.85,117.4,67.31664,70.5168,122.7,142,0,117200,20.72264643,0,0,123
12/23/2013,39.69,117.27,66.58032,112.94016,120.1,142,0,115200,20.6520171,0,0,123
12/24/2013,39.52,117.13,62.64384,112.94016,117.7,90,0,109400,20.73324083,0,0,123
12/25/2013,39.29,116.93,47.97408,121.26624,114.8,135,0,126900,20.66614297,0,0,123
12/26/2013,39.04,116.72,44.68896,120.72816,112.6,135,0,114400,20.59551363,0,0,123
12/27/2013,38.84,116.55,53.04336,113.73312,109.5,126,0,146500,20.53901017,0,0,123
12/28/2013,38.73,116.45,56.18688,89.97264,107.5,118,0,124000,20.5036955,0,0,123
12/29/2013,38.67,116.4,56.10192,70.68672,105.4,118,0,109600,20.4613179,0,0,123
12/30/2013,38.63,116.37,53.1,31.7184,102.9,118,0,115600,20.41187737,0,0,123
12/31/2013,38.61,116.35,53.3832,56.47008,100.8,118,0,105800,20.3553739,0,0,123
1/1/2014,38.58,116.33,53.3832,56.47008,98.35,118,0,113700,20.2918075,0,0,123
1/2/2014,38.55,116.3,43.896,50.46624,95.78,104,0,123400,20.2600243,0,0,123
1/3/2014,38.49,116.25,43.81104,46.55808,93.58,118,0,116400,20.18233203,0,0,123
1/4/2014,38.49,116.25,43.81104,46.55808,91.55,118,0,109800,20.09757683,0,0,123
1/5/2014,38.48,116.24,32.68128,31.5768,84.53,106,0,109300,20.0269475,0,0,123
1/6/2014,38.47,116.23,17.7,16.59552,76.39,113,0,149000,19.9104091,0,0,123
1/7/2014,38.48,116.24,25.37472,16.59552,74.74,113,0,127500,19.79033923,0,0,123
1/8/2014,38.5,116.26,29.22624,16.59552,73.04,87,0,113100,19.74443017,0,0,123
1/9/2014,38.55,116.3,36.90096,16.59552,68.62,61,0,142700,19.7620875,0,0,123
1/10/2014,38.61,116.35,40.72416,16.59552,66.28,61,0,128300,19.7726819,0,0,123
1/11/2014,38.56,116.31,36.816,40.10112,63.5,61,0,139600,19.77621337,0,0,123
1/12/2014,38.35,116.13,27.86688,91.95504,62.45,61,0,108200,19.77621337,0,0,123
1/13/2014,38.12,115.93,34.77696,91.95504,61.19,72,0,109100,19.7408987,0,0,123
1/14/2014,37.89,115.73,35.37168,105.54864,56.79,82,0,170400,19.6561435,0,0,123
1/15/2014,37.6,115.48,30.50064,28.63152,42.9,82,0,163300,19.53254217,0,0,123
1/16/2014,37.26,115.18,11.328,15.17952,32.53,82,0,134700,19.37715763,0,0,123
1/17/2014,36.98,114.93,16.08576,15.17952,33.81,82,4428,48600,19.22883603,0.069640785,0,123
1/18/2014,36.71,114.69,20.87184,15.17952,32.45,85,0,116400,19.0628571,0,0,123
1/19/2014,36.44,114.45,18.60624,27.4704,31.8,142,0,109000,18.7238363,0,0,123
1/20/2014,36.21,114.24,29.14128,27.01728,28.37,141,0,134100,18.3742211,0,0,123
1/21/2014,35.94,114,25.57296,21.83472,19.55,140,0,131500,18.0034171,0,0,123
1/22/2014,35.62,113.71,15.03792,23.76048,18.38,140,0,112200,17.62908163,0,0,123
1/23/2014,35.33,113.44,24.78,26.3376,18,139,0,109900,17.25474616,0,0,123
1/24/2014,35.03,113.17,24.44016,25.99776,17.03,139,0,106900,16.87687923,0,0,123
1/25/2014,34.73,112.89,21.60816,25.85616,16.26,138,0,107600,16.50254376,0,0,123
1/26/2014,34.46,112.64,24.4968,18.35136,15.85,137,0,101600,16.13173976,0,0,123
1/27/2014,34.19,112.39,15.91584,11.15808,16.3,137,0,90760,15.75740429,0,0,123
1/28/2014,34.12,112.32,14.04672,10.81824,14.46,136,0,99160,15.38306882,0,0,123
1/29/2014,34.12,112.32,16.4256,10.81824,14.91,136,0,84740,15.01226482,0,0,123
1/30/2014,34.1,112.3,9.43056,10.81824,13.52,135,0,92790,14.63792936,0,0,123
1/31/2014,34.07,112.27,5.9472,10.81824,13.17,135,0,84170,14.26359389,0,0,123
2/1/2014,34.05,112.25,9.43056,10.81824,11.26,135,0,94160,13.88219549,0,0,123
2/2/2014,34.01,112.22,5.91888,10.81824,10.45,134,0,92640,13.50079709,0,0,123
2/3/2014,33.99,112.2,9.43056,10.81824,8.941,134,0,96390,13.11586722,0,0,123
2/4/2014,33.97,112.18,9.43056,10.81824,9.016,126,0,91080,12.75565762,0,0,123
2/5/2014,33.95,112.16,9.43056,10.81824,9.28,126,0,82720,12.39897949,0,0,123
2/6/2014,33.92,112.13,5.91888,10.81824,5.776,126,0,102000,12.02817549,0,0,123
2/7/2014,33.78,112,20.1072,10.81824,4.908,125,0,102900,11.65737149,0,0,123
2/8/2014,33.51,111.74,16.11408,24.75168,5.039,125,0,95910,11.28656748,0,0,123
2/9/2014,33.21,111.45,11.8944,28.65984,5.841,124,0,78790,10.92282642,0,0,123
2/10/2014,32.89,111.15,12.40416,32.59632,6.221,145,0,75370,10.49905042,0,0,123
2/11/2014,32.57,110.84,10.02528,32.39808,6.153,144,0,76800,10.07527442,0,0,123
2/12/2014,32.22,110.49,11.41296,31.94496,4.552,144,0,79660,9.647966949,0,0,123
2/13/2014,31.85,110.13,7.84464,31.7184,4.955,143,0,66990,9.224190948,0,0,123
2/14/2014,31.48,109.76,6.11712,31.49184,4.528,143,0,71030,8.796883481,0,0,123
2/15/2014,31.11,109.39,6.68352,31.06704,4.921,143,0,59300,8.376638947,0,0,123
2/16/2014,30.75,109.02,6.45696,30.84048,55.77,143,0,56960,8.10824748,0,0,123
2/17/2014,31.11,109.39,6.68352,31.06704,131.2,134,0,61240,8.09765308,0,0,123
2/18/2014,30.01,108.26,5.63568,30.38736,131.5,126,0,53940,8.111778946,0,0,123
2/19/2014,29.62,107.86,7.13664,35.76816,65.95,126,0,61720,7.924611213,0,0,123
2/20/2014,29.24,107.45,5.664,35.45664,130.3,126,0,73630,7.935205613,0,0,123
2/21/2014,28.85,107.04,5.5224,35.31504,159,126,0,55870,8.03408668,0,0,123
2/22/2014,28.47,106.63,8.0712,35.14512,429.9,126,10030,13260,8.962862415,0.546995584,0,123
2/23/2014,28.08,106.21,5.04096,34.86192,18.82,126,0,68310,8.630904547,0,0,123
2/24/2014,27.7,105.79,6.2304,34.5504,19.81,126,0,61310,8.306009613,0,0,123
2/25/2014,27.55,105.62,6.20208,17.4168,17.69,126,0,60710,7.974051746,0,0,123
2/26/2014,27.49,105.56,6.06048,18.8328,10.24,126,3983,18990,7.620905079,0.235383689,0.659,123
2/27/2014,27.44,105.5,7.47648,20.2488,14.65,137,0,55690,7.243038145,0,0,123
2/28/2014,27.37,105.43,4.44624,20.19216,10.17,137,5480,17970,6.858108278,0.262093067,0.113,123
3/1/2014,27.34,105.39,4.72944,11.6112,14.09,137,0,58180,6.480241344,0,0.0226,123
3/2/2014,27.3,105.35,4.72944,11.6112,104.2,129,24790,17280,6.406080544,1.495291144,1.72,123
3/3/2014,27.27,105.31,5.01264,11.58288,113.5,129,0,48000,6.35664001,0.01088042,0.437,122
3/4/2014,27.23,105.27,5.01264,11.58288,208.2,121,35720,16950,6.621500011,2.197794418,1.62,123
3/5/2014,27.19,105.23,5.01264,11.58288,475.7,120,3370,22900,7.705660279,0.16080187,0.155,123
3/6/2014,27.16,105.19,5.01264,11.58288,347.3,120,9657,38570,8.401359214,0.514671842,0.0824,123
3/7/2014,27.12,105.15,5.01264,11.58288,293.7,120,0,72840,8.927547748,0.040646769,0.232,123
3/8/2014,27.1,105.12,7.95792,11.58288,299.5,132,103600,37800,9.439610415,4.716357298,2,124
3/9/2014,27.06,105.08,5.01264,11.58288,480.1,132,0,75430,10.49905042,0.009648201,0.511,123
3/10/2014,27.02,105.04,5.01264,11.58288,245.3,125,20410,14810,10.86632295,0.803550926,0.415,123
3/11/2014,26.99,105,5.01264,11.58288,5.759,22,0,70290,10.81335095,0,0.605,122
3/12/2014,26.85,104.84,6.7968,22.7976,5.145,17,0,74740,10.77450482,0,0.667,122
3/13/2014,26.55,104.5,5.35248,34.09728,4.301,18,0,91000,10.73212722,0,0.431,121
3/14/2014,26.21,104.11,5.04096,34.01232,4.547,18,0,77930,10.68621815,0,0.514,121
3/15/2014,25.82,103.66,4.04976,33.87072,3.58,18,0,97690,10.64030908,0,0.344,120
3/16/2014,25.43,103.21,4.64448,33.7008,3.61,18,0,89420,10.59440002,0,0.399,120
3/17/2014,25.04,102.75,3.65328,33.53088,2.979,18,0,95910,10.54495948,0,0.445,119
3/18/2014,24.65,102.28,5.06928,36.27792,1.821,18,0,113700,10.48845602,0,0.474,119
3/19/2014,24.25,101.79,3.8232,39.10992,2.662,18,0,86800,10.43901548,0,0.66,118
3/20/2014,,,,,1.59,18,0,114200,10.38604348,0,0.72,118
3/21/2014,23.44,100.79,4.21968,38.94,2.477,122,0,86340,10.01877095,0,0.894,117
3/22/2014,23.03,100.28,3.48336,38.91168,2.127,121,0,91070,9.651498416,0,0.999,116
3/23/2014,22.63,99.77,4.87104,38.82672,3.555,121,21290,45770,9.294820282,0.854775786,0.516,116
3/24/2014,22.23,99.25,4.04976,38.74176,3.91,120,2286,31650,8.938142148,0.085842796,0.299,116
3/25/2014,21.82,98.72,3.31344,38.71344,2.223,120,0,75410,8.574401081,0,1.01,115
3/26/2014,21.42,98.19,4.84272,132.31104,2.68,120,0,60560,8.217722947,0,1.48,113
3/27/2014,21.02,97.65,4.64448,132.31104,2.24,134,0,66750,7.811604279,0,1.29,112
3/28/2014,20.64,97.13,4.956,126.61872,1.978,133,0,68110,7.409017079,0,1.31,111
3/29/2014,20.35,96.72,4.78608,98.2704,2.355,126,0,56070,7.031150145,0,1.61,109
3/30/2014,20.05,96.3,3.2568,98.24208,2.192,118,0,55030,6.674472011,0,0.997,108
3/31/2014,20.01,96.25,3.2568,11.69616,1.598,118,0,63020,6.317793877,0,1.51,107
4/1/2014,19.98,96.2,3.2568,11.69616,2.077,118,0,50530,5.961115743,0,2.19,104
4/2/2014,19.94,96.15,5.55072,11.69616,16.76,132,119600,20720,5.615032009,7.805371615,1.2,111
4/3/2014,19.91,96.1,4.41792,11.69616,12.17,131,13070,21290,5.251290942,0.863478413,0.839,111
4/4/2014,19.87,96.05,4.41792,11.69616,7.907,131,0,45180,4.873424008,0,2.17,108
4/5/2014,19.83,96,4.41792,11.69616,6.155,78,0,41980,4.654473074,0,2.31,106
4/6/2014,19.8,95.95,4.61616,11.69616,4.473,100,0,45850,4.36136134,0,2.14,104
4/7/2014,19.77,95.9,4.58784,11.69616,3.163,13,0,48830,4.32957814,0,2.69,101
4/8/2014,19.72,95.83,2.86032,11.66784,3.336,13,0,37880,4.29779494,0,2.49,98.8
4/9/2014,19.66,95.75,3.42672,17.33184,7.093,13,66220,10900,4.280137607,5.769573598,1.08,103
4/10/2014,19.61,95.67,3.42672,11.66784,6.522,13,29590,7063,4.262480274,2.638725578,0.608,105
4/11/2014,19.55,95.59,3.42672,17.33184,5.31,13,45330,17690,4.241291474,3.975443992,1.28,108
4/12/2014,19.33,95.27,4.72944,45.0288,5.074,16,31580,14690,4.205976807,2.814302956,1.39,109
4/13/2014,18.94,94.7,5.46576,129.2808,4.424,16,10080,13460,4.17066214,0.941736152,1.3,109
4/14/2014,18.54,94.12,4.72944,129.19584,4.946,16,11120,7306,4.13887894,0.971020876,0.718,109
4/15/2014,18.15,93.53,5.21088,129.16752,43.62,16,112600,9557,4.227165607,10.22890859,0.886,117
4/16/2014,17.76,92.93,4.13472,129.1392,29.01,16,29240,10250,4.26601174,2.605019664,1.03,119
4/17/2014,17.36,92.31,2.91696,129.11088,21.22,16,5672,9015,4.283669074,0.482133433,0.84,118
4/18/2014,16.97,91.69,4.6728,129.08256,17.77,16,45520,6860,4.290732007,3.971938403,0.854,121
4/19/2014,16.58,91.06,4.58784,129.05424,81.5,16,123100,7777,4.492025607,10.81973178,0.973,126
4/20/2014,16.17,90.39,4.58784,133.72704,52.93,119,26140,20870,4.290732007,2.172531134,2.93,123
4/21/2014,15.77,89.71,4.27632,133.47216,38.79,119,1140,19050,4.047060807,0.132279649,1.58,120
4/22/2014,15.36,89.02,4.33296,133.2456,28.41,127,0,35840,3.743354673,0,2.95,117
4/23/2014,14.96,88.31,3.99312,133.01904,22.18,126,0,35180,3.426228966,0,3.15,113
4/24/2014,14.55,87.59,4.19136,132.79248,17.66,126,0,36160,3.094271098,0,3.95,109
4/25/2014,14.15,86.86,4.41792,132.45264,15.73,126,0,26010,2.757016031,0,3.15,106
4/26/2014,15.36,89.02,4.33296,133.2456,16.25,126,765.7,3236,2.421879844,0.079374209,0.389,106
4/27/2014,13.35,85.35,4.8144,131.8296,16.37,125,34070,6835,2.091334563,4.997776662,1.09,109
4/28/2014,12.96,84.58,5.40912,131.51808,19.18,125,18510,7700,1.768911656,3.052004017,1.43,111
4/29/2014,12.92,84.5,4.956,14.92464,21.95,125,4109,3845,1.454611122,0.790058374,0.857,111
4/30/2014,12.88,84.42,4.956,14.92464,21.66,124,6890,3116,1.142429469,1.645836785,0.826,112
5/1/2014,12.83,84.34,4.956,14.92464,24.82,124,14550,4661,0.8401359214,4.227664813,1.57,114
5/2/2014,12.79,84.26,5.0976,14.89632,84.25,124,29170,3838,0.7197129078,11.05079671,2.02,121
5/3/2014,12.75,84.18,4.5312,14.89632,497.4,124,63100,3472,1.861082936,27.55684733,2.2,128
5/4/2014,12.71,84.1,5.0976,14.89632,367.9,123,57520,2536,2.610460164,10.71918471,0.727,131
5/5/2014,12.67,84.02,5.0976,14.89632,233.1,123,22600,7050,2.947008938,3.091767142,1.41,128
5/6/2014,12.63,83.94,5.32416,14.89632,177.4,123,4065,10640,3.112634725,0.462003842,1.56,125
5/7/2014,12.59,83.86,5.35248,14.868,133.7,122,6833,14460,3.148302538,0.778521018,2.06,123
5/8/2014,12.56,83.79,6.96672,14.868,98.42,122,25020,8547,3.076966912,2.926918938,1.26,124
5/9/2014,12.55,83.78,14.35824,14.868,1527,122,501200,9639,7.380765345,59.31640053,1.73,132
5/10/2014,12.56,83.8,18.60624,12.036,771.6,13,11150,40630,9.693876016,0.601025454,2.65,126
5/11/2014,12.58,83.84,21.83472,12.036,513.6,13,30870,2100,11.22300108,1.286799412,0.119,125
5/12/2014,12.66,84,41.14896,12.036,376.8,13,108400,44120,12.33541309,4.010041975,2.65,125
5/13/2014,12.74,84.15,40.41264,12.06432,252.9,13,0,89970,13.06289522,0,3.23,120
5/14/2014,12.8,84.27,35.45664,12.06432,191.5,13,0,91320,13.60674109,0,3.15,116
5/15/2014,0,&nbsp;,#VALUE!,0,151,13,0,103500,14.02345416,0,3.54,113
5/16/2014,12.36,83.38,31.40688,131.14992,122.4,13,0,121300,14.35188056,0.040646769,4.29,108
5/17/2014,12.04,82.73,25.45968,125.42928,102.2,13,0,130000,14.62027202,0,4.28,104
5/18/2014,11.74,82.1,30.3024,125.37264,120.5,13,354000,38630,14.95929282,10.29573512,1.39,112
5/19/2014,11.42,81.4,22.00464,125.28768,98.22,13,52620,49220,15.22062136,1.498041729,1.72,111
5/20/2014,11.09,80.68,20.78688,125.20272,85.36,66,14250,36790,15.27712482,0.441516985,0.793,111
5/21/2014,10.75,79.92,18.15312,127.7232,76.26,113,96540,41540,15.16764936,2.693784264,0.969,113
5/22/2014,10.39,79.1,14.83968,129.90384,69.94,113,46180,36340,15.03698509,1.256703502,1.44,113
5/23/2014,10.04,78.26,14.81136,128.06304,65.39,113,130400,42590,14.89572642,3.702052223,1.28,115
5/24/2014,9.69,77.4,14.61312,127.63824,62.41,113,48920,27890,14.74034189,1.415097125,0.979,115
5/25/2014,9.33,76.52,14.7264,127.32672,58.33,113,0,100700,14.57083149,0,3.19,112
5/26/2014,8.99,75.64,13.50864,122.96544,55.6,113,0,139200,14.39072669,0,4.24,108
5/27/2014,8.67,74.79,13.3104,115.85712,59.14,118,0,100900,14.20709042,0.031423765,3.57,104
5/28/2014,8.39,74.04,4.5312,101.21568,61.36,118,144000,53490,14.03758002,4.314292679,1.83,107
5/29/2014,8.18,73.44,13.50864,81.42,156.3,118,487000,26920,14.17177576,14.67587391,1.17,117
5/30/2014,7.97,72.84,10.59168,77.7384,123,118,217200,38070,14.19296456,6.462266011,1.3,121
5/31/2014,7.86,72.52,10.7616,44.57568,106,118,167300,31980,14.16118136,5.010384398,1.33,124
6/1/2014,7.77,72.28,8.60928,34.01232,167,118,367300,23040,14.32362882,11.02603563,1.05,128
6/2/2014,7.69,72.05,10.11024,33.984,123.5,118,0,58790,14.33775469,0,1.91,124
6/3/2014,7.64,71.88,17.2752,34.15392,592.4,118,969100,34440,15.81743923,28.71478327,1.65,130
6/4/2014,7.63,71.85,14.47152,15.94416,332.3,118,0,63570,16.47076056,0,1.71,126
6/5/2014,7.63,71.86,12.77232,9.82704,239.4,118,30600,34180,16.83803309,0.828442613,1.11,124
6/6/2014,7.64,71.88,13.8768,9.85536,187.5,118,140500,11020,17.05698403,3.625019774,0.411,126
6/7/2014,7.65,71.92,16.08576,9.85536,153.4,118,75010,597.6,17.16645949,1.870720026,0.0252,126
6/8/2014,7.66,71.96,16.05744,9.85536,129.6,118,7942,28410,17.20177416,0.226765126,1.18,124
6/9/2014,7.68,72,16.05744,9.85536,114.2,118,67630,4111,17.19117976,1.69511497,0.171,125
6/10/2014,7.7,72.06,18.57792,9.88368,102.8,118,63620,20480,17.14880216,1.554286599,0.858,125
6/11/2014,7.72,72.13,19.71072,9.88368,95.13,46,119000,28450,17.30065523,3.015755627,1.09,125
6/12/2014,7.74,72.19,18.57792,9.88368,89.15,13,71980,54890,17.53373203,1.835753258,2.29,124
6/13/2014,7.76,72.25,18.57792,9.88368,85.14,13,68800,63810,17.75268296,1.699822559,1.97,123
6/14/2014,7.78,72.3,17.47344,9.912,81.96,13,28650,87130,17.9610395,0.704360019,1.76,121
6/15/2014,7.8,72.36,18.60624,9.912,80.8,13,28950,45940,18.16939603,0.705437178,1.24,121
6/16/2014,7.82,72.41,17.47344,9.912,79.61,13,8358,32310,18.37068963,0.249338016,0.548,120
6/17/2014,7.84,72.46,17.50176,9.94032,78.61,13,156200,68300,18.5755147,3.706722217,1.93,122
6/18/2014,7.85,72.5,16.25568,9.94032,78.59,13,115100,23650,18.7768083,2.737442721,0.874,124
