time,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,sub13,sub14,sub15
29-07-1951,0.806310996,2.215200663,0.838010242,1.242226882,0,0,0,0.569362782,0.265857326,1.529740542,0,2.279452324,0,0.441343784,0
30-07-1951,1.614069521,3.113190413,2.0820528,0.545259711,0,0,0,1.344621301,0.299117605,0.499505907,0,0.185205489,0.107677482,0.14987352,0.253391067
31-07-1951,1.793299459,4.280949593,0.956280304,0,0.826921741,0,0.065977556,4.580682471,0.067436713,5.688049257,0,0.380916595,5.573663394,0.826343709,0.397154118
01-08-1951,3.682771519,10.00699902,3.331125425,0,0,0,0.100275079,14.11898029,0.005180847,8.316617638,0,0,0,0.088487514,0.013341919
02-08-1951,3.209262669,23.70119095,6.031284209,1.423037193,0.403632462,0,1.643959731,11.65947235,0.354571015,0,0,0,0,0,0
03-08-1951,1.968931258,5.022658825,2.992814208,0.844661803,4.285574913,4.69399929,5.152554274,9.304059371,0.534170633,4.998580456,0,4.679338932,0,0.065579478,0
04-08-1951,0.851660289,1.894381404,1.272355823,0.77748913,1.330146948,1.842064619,0.319084798,7.899819851,0.749955214,0.409456134,0,0,0.398337166,0.018773611,0
05-08-1951,4.504484624,10.34395885,3.076979501,0,0,0,0.062371333,12.34615749,0.144405384,2.628568158,0,0,0,0,0
06-08-1951,5.981101632,17.23639488,4.569899943,0,0,0,0.051602751,19.47602689,0,6.025946081,0,0,0,0,0
07-08-1951,7.835934162,14.92932224,3.505471386,0.661204422,0,2.126415014,0.01989024,8.709280819,0.071704732,1.206555836,0,0,0,0,0
08-08-1951,9.400295734,14.51873684,8.060367763,2.496525197,2.744882266,18.24236298,0.457625121,17.8417052,0.269608116,4.481493279,0,1.880548,0,0.364108597,0
09-08-1951,11.53742814,6.922040939,5.224791337,0.108672723,0,0,0.120306204,13.71765769,0.076406249,4.050580576,0,0.124786116,0,1.430668661,0.013341919
10-08-1951,3.46589084,5.442772865,5.110803677,0,0,0,0.207184928,13.68114221,0.024470444,1.394166701,0,0.309958875,0,1.516293811,0.28576228
11-08-1951,2.177111953,6.214132786,1.834463989,0.575366162,0,0,0,13.67701495,0.410335582,1.037342239,0.918062985,0.907480337,3.559767482,4.848941647,0.129121259
12-08-1951,0.225868249,1.587432981,0.750604019,0,0,0,0,5.995360494,0.227875411,3.749459252,0,2.836980283,11.50574754,1.173410639,1.732990126
13-08-1951,0.116087561,0.346785128,0.083869234,0,2.613690972,0,2.213981609,2.281409472,0.249125997,1.379152995,0,5.180637002,6.120618562,1.763358269,3.734036777
14-08-1951,0.32015273,0,0.376266385,0.92134863,2.204864979,5.389680386,0.213000774,0.123522021,1.099391218,0.192284584,1.079771519,8.370846748,15.65100543,1.611381395,2.213938287
15-08-1951,4.702789679,0,0.645538232,0,0,0,0,0,0.860651427,0.926462628,0.765912175,10.59050751,2.548167904,6.369974187,6.114191482
16-08-1951,0.990542945,1.23068583,5.241170404,2.021898359,0,5.956858635,0,1.058129169,0.011560035,1.614389598,0.50514859,2.322191954,1.551085494,0.784376349,1.293355294
17-08-1951,1.493739888,4.709112167,2.279773361,0,0,0,0,6.730934232,0,2.671659335,0,0,0,0,0
18-08-1951,0.699847415,2.108335257,3.279980167,0,0,0,0,5.667230755,0.022471169,9.458536565,0,0.068143509,0,0,0
19-08-1951,3.483247623,1.711276054,1.452646741,0.428511731,0,0,0,4.198068552,0.090141516,0.368510514,0,1.694003701,0,0.259607983,0
20-08-1951,1.90125978,7.830770493,4.905712576,0.284785228,0,0,0.022815277,9.537026495,0.190719909,3.27493757,2.19906801,0.128874511,0,0.851130284,0.346446842
21-08-1951,0.955140945,10.41508293,3.851680085,0.717111091,0,0,0.113535245,8.122722387,0.309734029,9.52317363,0,1.857030272,0,0.544464452,0.157268633
22-08-1951,4.11279285,2.956693649,4.885407113,0.614367366,0,0,0.406285886,9.778411448,3.679418309,12.33830953,0.642916322,0.068143509,1.531899681,1.56171877,0.074039736
23-08-1951,1.937238842,8.572043419,3.815847578,0.836203321,1.79129378,1.01415205,0.331655214,8.965629227,0.473647869,11.36356163,0,3.868456841,2.700362553,2.067278458,3.969795556
24-08-1951,2.113260664,3.512580633,4.705557466,2.912987155,7.946099281,0,4.653875515,5.353462338,9.031700499,4.39016135,0,0.546185434,17.67872383,0.303047823,2.080086616
25-08-1951,1.861009836,0.346785128,0.713921622,2.681419561,9.541089694,3.429706573,9.103312982,0.31574627,8.204957894,1.403429583,9.941650391,5.677357435,16.66843946,4.773321885,12.52783189
26-08-1951,0,0,0.960295496,2.138606265,1.009468953,2.717612743,3.069900811,0.598612607,6.198168994,14.19091988,1.160498887,9.044911385,1.516208077,2.620671189,8.532266416
27-08-1951,0,0,0.565608193,0.144157048,1.26073884,0,0.538376912,0.756220713,5.692751923,16.39935517,18.07389331,11.7175833,3.022460702,16.84477546,6.124556455
28-08-1951,0,0,2.117258757,0,0,0,1.108772645,2.326029658,2.04674945,8.863262966,0,1.877458714,3.507768286,1.257597719,1.543062842
29-08-1951,0,0,1.313364337,2.618991972,0.089764307,0,0.215940475,0.170842171,18.17204364,8.688097119,4.002249718,23.23332119,17.44259385,10.98453352,1.143928666
30-08-1951,0.07813251,0,0.055028219,1.343490457,0.089764307,2.293341875,0,0.760611832,28.89965727,0,1.63747251,0.50173904,7.517681042,3.140916109,0.119221545
31-08-1951,0.232491866,1.370441675,4.694712942,0.957914541,0.116693596,0.447892278,0.153860944,0.264637858,5.384260843,0,0,3.39854002,0.134617475,0.759508848,0.017351666
01-09-1951,0,0.562452793,0.165100515,0,0,0,0,0,0,0,0,0,0.841553854,0.277285145,3.15178267
02-09-1951,0,0,0.139202401,0,0,0,0,0.152122378,0,0,0,0,2.412015562,0,0.188645663
03-09-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-09-1951,0,0,0,0,0,0,0.033536211,0.150686726,0,1.12036515,0,1.766575456,0,0.34204139,0
05-09-1951,0,0.284826308,0.043571196,0,0,0,0,0.221314967,0,0,0,1.26794529,0,0.245497465,0
06-09-1951,0,0.348568887,0.32886165,0,0,0,0.0215613,0.696679518,0.147515991,0,0,0,0.142892787,0,0
07-09-1951,0.392717138,1.251926064,0.582642799,5.070840187,0,0,0.216475005,4.72901468,1.651172293,1.637468785,0,0.28493154,2.702241143,0.055167973,0
08-09-1951,0.682170134,0.30107221,0.848687932,0.729635761,0,0,0,4.365950704,0.1779754,0,0,0,0.118277951,0.08746962,0
09-09-1951,0.465524793,0,1.04723575,4.336355036,0,0,0.932981491,1.63931334,0.881802505,2.089927092,0,8.213246346,0,0.286261197,0
10-09-1951,0.627798982,0.561740458,1.176582128,2.210055633,0.047839791,0.192052141,0,4.677714467,0.987773696,1.852925256,0,7.683007717,0.225479682,0.62387939,0
11-09-1951,0.043830436,2.697967291,3.944003537,2.308664939,7.039557755,0,1.603577614,4.195016801,3.054021605,6.474473596,4.172722101,3.137249827,1.980320034,0.911680143,0.125286927
12-09-1951,0.263333403,0.199794114,0.195989434,0.320110077,2.4819944,0,0.716836572,0.135823548,4.26199342,0.531767547,2.914298773,4.916901112,5.782032837,3.499675276,0.222157372
13-09-1951,0.087660871,0,1.108075738,0,0,0,0,0,3.183859831,0.296513617,0,0,6.49998792,0.388089691,2.02364412
14-09-1951,0,0,0,0,0.564526757,0,0.067722611,2.146617234,8.038145906,24.83000916,11.81518024,50.71495628,5.762566626,36.18286794,21.59781784
15-09-1951,4.439090997,12.98862076,18.37657083,14.89177468,29.02724012,26.7228775,13.8843681,11.96590179,15.15939217,3.949978516,20.50459099,4.555359602,0.01002132,5.868665661,6.324074363
16-09-1951,17.55262268,6.959097862,11.84426184,16.14296664,7.263207912,19.18243408,15.39977121,2.756672382,12.76067105,6.154536009,14.74448586,14.83346033,0.20042638,9.474823407,4.776412103
17-09-1951,21.70833611,7.877474308,12.08476164,24.14182742,13.53288619,20.21484566,12.74537635,6.154908419,7.244751056,0.531800859,5.445064545,2.41360867,0.524858283,2.720659162,1.463736015
18-09-1951,13.66710651,30.26384354,17.68418865,16.06942614,3.196806615,0.19922024,6.084881922,9.964359224,2.113785795,13.39651632,20.16290474,0.668108463,8.711292769,2.975780251,8.055305709
19-09-1951,3.699998975,2.679237604,2.345398214,6.661458249,5.494374196,0,2.24029314,3.216966346,1.08162151,4.21061632,20.93749952,5.297820926,3.460227033,4.291063683,4.333787558
20-09-1951,0.425037786,0,0.478955504,0.789215902,4.339262565,0,6.473316371,5.676752329,0.082175777,3.366646379,0,0.826301396,0.05083547,0.469574468,5.803108592
21-09-1951,0,0.176517919,0,0,0.334258159,0,0.977691557,5.309512809,0,2.081370659,0,0,0,0.749549772,1.433861171
22-09-1951,2.470911488,0.348132581,1.079926851,3.709238768,0,0,0,2.165264338,0.007531538,0.510330796,0.329111964,0,0,0.061082848,15.8032691
23-09-1951,23.84538758,5.381059647,13.36587831,9.44894706,55.22196198,2.096740723,24.71617524,1.577501006,7.672906164,7.669663679,2.07366848,5.107895732,0,8.022219426,25.34481549
24-09-1951,2.827979721,18.61207771,7.682769254,2.065452439,4.67632556,0.564999402,2.542160302,4.503516912,0.817687078,7.27345401,0,0.512876749,0.140302507,0.846543271,8.477209521
25-09-1951,15.14879435,3.286854267,9.672381967,11.07218851,12.96405164,16.51450348,5.41266491,1.402237609,8.462586049,11.37112176,0.319774747,0.91990304,0.691430514,2.952460332,5.576034103
26-09-1951,25.03209496,12.24677563,13.47026247,3.622278982,18.28423627,8.473250389,11.20000994,12.94204995,7.183853957,16.77916062,14.36231065,0.253764085,9.065303614,7.084518428,11.30806254
27-09-1951,14.96780467,10.68443012,21.65366697,20.56763844,30.94948069,7.073113441,7.640641332,16.6231845,9.725281517,10.47282207,13.6160481,1.122338772,6.025503437,2.567316532,12.5299237
28-09-1951,52.12043428,23.60047913,34.05779956,17.02005176,30.71797085,71.17783356,22.24217749,5.937826991,24.10690927,9.84457922,0,20.6067071,4.533057695,7.256703215,15.15372495
29-09-1951,23.10332775,31.70836067,17.96419026,27.93211889,5.413873434,6.122019768,3.252815711,15.91063094,12.83769137,13.46612531,4.880730674,12.9838323,7.929086943,3.375684474,7.726906912
30-09-1951,18.54518032,63.65540314,23.44550057,14.15728153,2.187820514,0.178241223,3.66148299,41.62701231,10.19296062,31.51828116,1.664179802,3.759823918,2.428659777,1.435970774,1.597122539
01-10-1951,3.674298033,3.580859661,1.432358914,0.440030837,0.055991332,0,0.077128949,8.193114042,0.785504969,18.66741553,0.120592736,4.686814785,0,0.229074522,0.643205064
02-10-1951,6.197895914,6.76913929,4.114177444,0.080450371,0.269292911,0.110867724,0.166869382,20.52890831,0.067236605,10.59074479,0.120592736,1.83014299,0.051359261,0.19527569,0.097373577
03-10-1951,2.541010231,5.873165131,4.150097974,0.089074615,0,0,0.994902772,9.278502524,0.018891929,16.32843614,0,0,0,0,0
04-10-1951,1.227213159,1.029264212,0.684771567,0,0,0,0,0.320502311,0,0.991099488,0,0,0,0,0
05-10-1951,2.448028579,1.944632769,0.554926757,0,0,0,0,0.159037389,4.438933484,0.538641002,0,0,0,0,0
06-10-1951,3.719145074,1.448759437,6.811582757,15.43671727,0.331575756,0.254972607,1.629794771,7.216913342,12.74349389,0.125,0.602675438,0,1.02872911,0.300647244,0.799763322
07-10-1951,0.47428146,0,2.079416546,0,2.646149715,0,0.165566819,0.650408678,2.438003029,9.359798223,0.35992381,1.225374207,2.219290336,5.991124988,11.119541
08-10-1951,0.796877563,8.372117996,1.7477566,2.211235709,0.189202706,0,3.225097458,6.270914316,2.352988786,1.460656807,0,0.551962435,1.668368518,1.93537965,1.43357247
09-10-1951,0.404951073,4.697934628,2.799103336,4.483977258,3.267113845,0,1.880723563,8.789625883,6.805048463,7.741199911,10.57244873,0.853868056,0.854210814,7.131597861,1.223205497
10-10-1951,5.559589893,0,1.730622632,3.947691364,0.240457892,0.965314746,0.215940475,0.72356683,8.824917136,13.84365582,6.058541775,13.79444742,9.15516293,13.73415356,11.59152842
11-10-1951,7.906455159,6.769915104,12.29245191,9.164651935,5.206452926,0,8.995911956,4.00201264,6.783735909,10.25442792,7.982292682,1.118994147,25.94565062,3.597777631,4.151139128
12-10-1951,2.937026992,9.399410248,11.00326289,6.411048904,2.217276176,0.912504017,3.636601458,2.691859439,5.99638243,1.309806347,5.118764743,0.450668842,11.10205523,2.942056162,5.897284163
13-10-1951,8.233090401,21.53762245,13.01976207,6.978720725,2.800337315,9.317126274,10.11243106,2.807637393,2.222949659,1.674532721,0.803567231,0.174846947,3.802004317,0.319967963,8.153102814
14-10-1951,4.29302454,2.427121401,2.668327421,0,0.257562389,0,0.44720378,5.917875081,0.108240554,1.850100093,0,0,3.757972643,0.7060154,4.288489396
15-10-1951,0.449999988,0,0.821583968,0,0,0,0,0.100495391,3.218791196,0,0,0.081362382,0,0.421153443,0.266672889
16-10-1951,0,0,0.019364797,0.676525402,2.123623967,0,0.882983714,0.14896268,4.128813517,0,0,0,0,0,0.055745259
17-10-1951,0.043830436,0,0,0.477977216,11.58198277,0,1.18809105,0,0.691363984,2.350034386,0,0,2.498215705,0,0.514706512
18-10-1951,0,0,0.030367803,0,0,0,0,0,6.4925059,0.200000003,0,0.103635937,10.1101023,5.364286012,2.398236195
19-10-1951,0,0,0,0,0,0,0.566440096,1.128831625,0.020096976,5.000689656,0,5.243180931,8.484461089,4.527226457,3.592669781
20-10-1951,0.376933843,0,13.59991608,14.66014933,10.20199792,13.19277,35.91943693,8.009068608,5.54018217,9.840591937,10.71024817,11.04731369,0.336949063,12.0225899,5.221942661
21-10-1951,2.436920017,26.36293983,12.51215645,12.22119272,12.41781243,3.691049099,18.47884107,7.373728722,6.921569528,3.21911861,1.836880758,14.2455408,7.311595514,4.190650986,6.53466575
22-10-1951,0,0,0.067337304,2.214287902,0,0,0.108650138,1.770627618,0,2.139391661,0,0,7.021184132,0.821438449,1.419581422
23-10-1951,0,0,0.160706094,0,0,0,0.068445096,1.794644311,1.551733588,9.350631543,2.506474495,0.400895819,0.667530889,2.7478183,12.04405173
24-10-1951,0.03556437,5.599728584,2.936550491,0,0,0,0.024538693,0,0,0.819779396,0.120592736,0,0,0,0.663960243
25-10-1951,0,0.122581892,0.056774594,0,0,0,0,0,0.357955885,0.724559005,4.098193169,0,0.094427933,0.054852217,0
26-10-1951,0.067309618,0.23535724,0,0,0,0,0,0,0,0,0,0,0,0,0
27-10-1951,4.322230622,0,2.196158893,5.854017834,0.149814069,0.601426423,0.025896234,0,8.671616646,0,0,0,0,0.416230951,0
28-10-1951,3.398546547,0,0.754498667,3.191827923,0,0,0.033536211,1.430446088,0.409181867,1.12036515,0,0,1.170764844,0,0.392065671
29-10-1951,1.773466229,0,1.276775882,0,0,0,0.063245296,2.560538471,0.249862487,0,0.522318661,0.318883717,4.959312022,5.223905044,1.427764759
30-10-1951,0,5.764373302,8.242044999,2.674357828,7.173285484,0.953106642,2.757727052,1.501548469,3.894487128,1.206555836,3.355909467,0.125667289,0.939514726,0.078717753,4.498626837
31-10-1951,0.578862727,0,2.424106036,2.27922076,12.88340092,15.6500473,19.16048853,7.469073199,16.38553447,17.36456692,14.06040716,32.25541019,4.292054489,16.70130052,24.01529169
01-11-1951,0.067309618,0.348568887,0.145847604,4.502124187,2.511276945,0.890637398,1.308550671,3.501758575,4.362444025,19.94942516,7.652838811,0.745071411,0.22451699,4.947774002,15.97325314
02-11-1951,5.69263792,25.50511169,4.942678811,3.816328116,4.052502473,0.664672792,4.503531938,9.340857863,16.14935362,9.517776608,20.80867004,12.2351706,3.891151473,15.2923713,7.423388849
03-11-1951,0,0,0.255743951,0,0,0,0,0.874748066,0.156600979,2.061555102,6.447527401,2.621118069,11.16531373,0.969983705,3.054250247
04-11-1951,0,0,0,0,0,0,0.020448909,0.214390159,0.179903714,7.054366931,9.600719929,0,1.074249357,5.747941858,0.323778071
05-11-1951,0,0,0,0,0,0,4.919736902,1.759442329,0,2.114546537,0,0,0,0,0.433839686
06-11-1951,0,0,0,0,0.223967304,0,0.419706265,3.989480734,0.006897821,2.467803448,0,0,6.406098651,0,0.426859671
07-11-1951,0,0,0,0,0,0,0.053985119,0.576387495,7.010204417,2.612698019,0,0,8.529106895,0.185691868,2.171329773
08-11-1951,2.791171327,0,4.847944171,0.190399215,10.36943897,0.262386948,14.32993898,7.577050328,8.766037223,11.15106308,5.60892868,14.29985547,32.36593421,16.94491666,20.81893713
09-11-1951,5.354164779,16.38626862,5.997270823,2.302929478,3.113008817,6.105255604,1.475541304,2.130423516,3.732084628,8.942725241,9.192014456,13.62546349,3.110896106,6.516361308,4.123843841
10-11-1951,0,0,0,0,0.55657208,0,0.020448909,0,1.452726185,10.45624554,5.866779625,2.982371151,12.57644576,10.01593217,9.352943296
11-11-1951,0,0,0,0,1.638289452,0,0.311974193,0.415235355,0.909253254,9.500548959,7.767225027,3.57994169,9.639116308,7.799018068,7.348193822
12-11-1951,0,0,0.011618878,0,0.27828604,0,0,0.247490365,0.06999476,0.773251783,0.218157932,0,0,0.180285671,0.242638258
13-11-1951,0,0,0,0,1.664259593,0,0,2.491490327,0.418596109,4.299054623,1.304669976,0,0.394456546,0,0.646927961
14-11-1951,0,5.996992588,2.628197208,0,1.522388299,0,0.301860412,4.276628524,0.382912509,6.93602109,1.193452239,0,0,0.908650018,0.07642779
15-11-1951,0,0,1.546318293,0,0.043652713,0,0,1.082000375,0.01097957,0.111155272,0,0,0,0,0.134356511
16-11-1951,0,0.284826308,0,0,2.635532379,0,0,0,0.662891515,6.710999489,2.066083908,0,13.68135234,0,0.135195101
17-11-1951,0,0,0,0,0,0,0,0,0.166256462,0,0,0,3.614562134,0,0.034506011
18-11-1951,0.612517536,0.340501249,1.511646374,5.743124887,0.366722981,0.427862972,0.141447335,0.592500545,9.719717916,0.442478836,0.634142339,4.570251524,27.55256978,3.225533562,4.047269041
19-11-1951,4.762451455,8.03128624,6.459292511,1.734712161,17.81899897,1.681886435,15.18940989,3.53371954,10.17593876,16.02012393,6.272608638,13.35577166,11.39668296,6.051600916,6.136928609
20-11-1951,6.427594498,3.953295708,4.58206078,0.501798622,3.088714202,3.788848162,3.123700229,4.93641597,15.87712718,19.11603177,19.88533926,8.707146883,6.02488582,10.81387561,9.274512398
21-11-1951,9.979803637,2.842020273,9.335731865,9.39585893,2.573185523,6.126492023,2.702479417,8.270960212,10.51879581,23.17829776,15.26355982,8.142799973,29.22059178,16.26793574,10.61283429
22-11-1951,7.436724544,2.886054277,4.054059828,0.810393528,0.335950961,0,2.552031582,5.676956892,2.507545542,11.04126212,4.26215145,2.142017603,1.788879673,0.999296677,0.806315087
23-11-1951,7.533912346,0,3.042486542,3.709238768,0,0,0.197127481,5.227068786,0.983914607,22.01104432,8.441040233,1.298187822,2.456879683,1.280263388,2.760209501
24-11-1951,0,0,0,0,0,0,0,0,0,0.397675663,0,0,0,0,0.137058944
25-11-1951,0,0,0,0,0,0,0,0,0,0.646369237,0,0,0,0,0.111630403
26-11-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029279004
27-11-1951,0,0,0,0,0,0,0,0,0,0.053128202,0.243913352,2.662938356,1.507907753,0.475930572,0
28-11-1951,0,0,0,0,0,0,0,0,0.024882826,0.466187865,0,0,15.15323989,0,1.396986909
29-11-1951,0,0,0,0,0,0,0.103880465,0,2.89511615,6.594550222,2.017548501,6.773765057,38.64246019,7.156513757,12.87023733
30-11-1951,0,0,0,0,0.124038264,0,0,0,2.322130663,0.912329912,0,10.34329414,13.58472602,3.600065717,4.63720775
01-12-1951,0,0,0,0,1.171142101,0,0.293778524,4.790194094,0.355548285,22.7318387,6.66397965,0.472335637,3.977193619,1.126823366,1.618285111
02-12-1951,0,0,0,0,0,0,0,0.247044042,0,10.79583468,0,0,0,0,0.237578424
03-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-12-1951,0,0,0,0,0,0,0,0.136863902,0,0,0,0,0,0,0
08-12-1951,0,0,0,0,0,0,0,0.098542005,0,0,0,0,2.000509858,0,0
09-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-12-1951,0,0,0,0,0,0,0,0.136863902,0,0,0,0,0.142878125,0,0
14-12-1951,0,0,0,0,0,0,0,0.350371599,0,0,0,0,0.02674566,0,0
15-12-1951,0,0,0,0,0,0,0,0.098542005,0,0,0,0,0.089386811,0,0
16-12-1951,0,0,0,0,0,0,0,0,0,0.326662123,0,0,0.042485699,0,0
17-12-1951,0,0,0,0,0,0,0,0,0,0.539702713,0,0,0.728793472,0,0
18-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,3.369466186,0,0
19-12-1951,0,0,0,0,0,0,0.028702781,0.711692274,0,0,0,0,2.363279025,0.019535318,0
20-12-1951,0,0,0,0,0,0,0,0.07116922,0,0,0,0,0,0,0
21-12-1951,0,0,0,0,0,0,0,0.136863902,0,0,0,0,0,0,0
22-12-1951,0,0,0,0,0,0,0.042171011,1.04564023,0,0,0,0,0,0,0
23-12-1951,0,0,0,0,0,0,0,0.07116922,0,0,0,0,0,0,0
24-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-12-1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714135418
01-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0.085838348,0,0
02-01-1952,0,0,0,0,0,0,0.149686019,0,0,5.000654131,0,0,0.296107105,0,0
03-01-1952,0,0,0,0.338201154,0,0,0.056642508,0.761442244,0.062425506,0.14202702,0,0,0.214287877,0.115033763,0.966887231
04-01-1952,0,0,0,0,0,0,0.078637769,0.831165195,0.277874258,0.07101351,0,0,0,0,0
05-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-01-1952,0,0,0,0,0,0,0,0.123522021,0,0,0,0,0.136651844,0,0.27131799
08-01-1952,0,0,0,0,0,0,0,0.130892158,0,0,0,0,0,0,0.373647409
09-01-1952,0.067309618,0,0,0,0,0,0,0,0,0,0,0,0.05860058,0,0
10-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121121854
13-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0.123607218,0,0
15-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0.434459403,0.521616033,0.129800191
25-01-1952,0,0,0,0,0,0,0,0,0,0.14202702,0,0,0.961626877,0,0
26-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-1952,0,0,0,0,0,0,0,0,0,0,0,0,1.308089614,0,0.013341919
29-01-1952,0,0,0,0,0,0,0,0,0,0.363723844,0,0,9.55588405,0.085351805,0.284719902
30-01-1952,0,0,0,0,0,0,0,0,0.294914329,0.626824796,2.249988317,0.091500707,12.31205746,1.779259109,5.815564002
31-01-1952,0,0,0,0,0,0,0,0,0,0.168922901,0,0,2.917781591,0,0
01-02-1952,0,0,0,0,0,0,0,0,0,0.042608108,0,0,0,0,0.013341919
02-02-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041436421
05-02-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-1952,0,0,0,0,0,0,0.020101489,2.037297487,0,2.089927092,0,0,0,0,0
08-02-1952,0,0,0.425947845,0,0,0,0,2.697617829,0,0,0,0,0.111791532,0,0.081436497
09-02-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187930377
10-02-1952,2.6212271,0,0.368777679,0,0,0,0.017961876,0.42664507,0,0,0,0,0,0,0
11-02-1952,0.995921373,0,1.925421834,0,0,0,0,0,0,0,0,0,0,0,0
12-02-1952,0,0,0.050172891,0,0,0,0,1.295998812,0,0,0,0,0,0,0
13-02-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-02-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
